time,odom_x,odom_y,kf_x,kf_y,kf_cov_x,kf_cov_y,kf_cov_yaw,ekf_x,ekf_y,ekf_cov_x,ekf_cov_y,ekf_cov_yaw,pf_x,pf_y,pf_cov_x,pf_cov_y,pf_cov_yaw,kf_rmse,ekf_rmse,pf_rmse
3.060000,0.262935,0.001236,0.274068,0.000000,1.524736,1.524736,1.522504,0.285188,0.001438,1.533785,1.540383,0.163514,0.176801,0.117623,0.000000,0.000000,0.000000,0.003717,0.008920,0.061804
3.080000,0.266906,0.001719,0.278537,0.000000,1.534760,1.534760,1.532513,0.289693,0.002029,1.543811,1.550724,0.164524,0.170376,0.099206,0.000000,0.000000,0.000000,0.003825,0.009080,0.062592
3.100000,0.270866,0.002282,0.282816,0.000000,1.544783,1.544783,1.542523,0.293874,0.002676,1.553834,1.561047,0.165533,0.180688,0.103096,0.000000,0.000000,0.000000,0.003937,0.009238,0.063334
3.120000,0.274814,0.002923,0.287573,0.000000,1.554809,1.554809,1.552533,0.298420,0.003478,1.563861,1.571405,0.166543,0.186324,0.103618,0.000000,0.000000,0.000000,0.004062,0.009402,0.064041
3.140000,0.278749,0.003644,0.292310,0.000000,1.564835,1.564835,1.562543,0.302855,0.004366,1.573888,1.581761,0.167553,0.192541,0.106911,0.000000,0.000000,0.000000,0.004203,0.009568,0.064738
3.160000,0.282668,0.004442,0.297592,0.000000,1.574863,1.574863,1.572555,0.307552,0.005419,1.583918,1.592145,0.168565,0.183588,0.102382,0.000000,0.000000,0.000000,0.004370,0.009743,0.065482
3.180000,0.286571,0.005320,0.301892,0.000000,1.584888,1.584888,1.582565,0.311869,0.006496,1.593945,1.602505,0.169575,0.192790,0.065434,0.000000,0.000000,0.000000,0.004543,0.009919,0.065873
3.200000,0.290455,0.006274,0.306358,0.000000,1.594914,1.594914,1.592575,0.316249,0.007694,1.603974,1.612876,0.170585,0.213458,0.068583,0.000000,0.000000,0.000000,0.004727,0.010098,0.066134
3.220000,0.294319,0.007307,0.310949,0.000000,1.604940,1.604940,1.602585,0.320581,0.008985,1.614003,1.623250,0.171595,0.231552,0.083084,0.000000,0.000000,0.000000,0.004926,0.010279,0.066384
3.240000,0.298162,0.008416,0.314872,0.000000,1.614963,1.614963,1.612595,0.324655,0.010300,1.624030,1.633607,0.172605,0.237543,0.081227,0.000000,0.000000,0.000000,0.005128,0.010458,0.066598
3.260000,0.301982,0.009603,0.318609,0.000000,1.624985,1.624985,1.622604,0.328558,0.011653,1.634057,1.643955,0.173614,0.257124,0.100867,0.000000,0.000000,0.000000,0.005330,0.010634,0.066871
3.280000,0.305778,0.010865,0.323438,0.000000,1.635011,1.635011,1.632614,0.332714,0.013191,1.644088,1.654331,0.174623,0.273712,0.099935,0.000000,0.000000,0.000000,0.005556,0.010811,0.067076
3.300000,0.309548,0.012203,0.327223,0.000000,1.645032,1.645032,1.642622,0.336680,0.014760,1.654118,1.664696,0.175633,0.287693,0.100343,0.000000,0.000000,0.000000,0.005787,0.010986,0.067247
3.320000,0.313290,0.013616,0.331648,0.000000,1.655056,1.655056,1.652632,0.340666,0.016436,1.664150,1.675068,0.176642,0.294852,0.098650,0.000000,0.000000,0.000000,0.006038,0.011160,0.067384
3.340000,0.317003,0.015103,0.335875,0.000000,1.665079,1.665079,1.662641,0.344552,0.018171,1.674183,1.685437,0.177651,0.310320,0.109584,0.000000,0.000000,0.000000,0.006305,0.011333,0.067582
3.360000,0.320685,0.016665,0.340169,0.000000,1.675102,1.675102,1.672650,0.348423,0.019998,1.684218,1.695809,0.178660,0.313554,0.112214,0.000000,0.000000,0.000000,0.006592,0.011504,0.067786
3.380000,0.324336,0.018300,0.344343,0.000000,1.685125,1.685125,1.682659,0.352249,0.021907,1.694254,1.706183,0.179670,0.320998,0.122075,0.000000,0.000000,0.000000,0.006897,0.011673,0.068057
3.400000,0.327953,0.020008,0.349013,0.000000,1.695149,1.695149,1.692669,0.356176,0.023972,1.704295,1.716572,0.180679,0.321261,0.126940,0.000000,0.000000,0.000000,0.007231,0.011843,0.068354
3.420000,0.331535,0.021787,0.353184,0.000000,1.705172,1.705172,1.702678,0.359923,0.026051,1.714336,1.726948,0.181689,0.312190,0.122926,0.000000,0.000000,0.000000,0.007585,0.012012,0.068608
3.440000,0.335081,0.023638,0.357376,0.000000,1.715195,1.715195,1.712687,0.363586,0.028187,1.724378,1.737321,0.182698,0.312491,0.118788,0.000000,0.000000,0.000000,0.007960,0.012178,0.068815
3.460000,0.338589,0.025559,0.361730,0.000000,1.725219,1.725219,1.722697,0.367352,0.030493,1.734426,1.747710,0.183707,0.319330,0.132139,0.000000,0.000000,0.000000,0.008361,0.012345,0.069110
3.480000,0.342058,0.027551,0.366011,0.000000,1.735242,1.735242,1.732706,0.370851,0.032743,1.744472,1.758076,0.184716,0.324071,0.148986,0.000000,0.000000,0.000000,0.008787,0.012509,0.069539
3.500000,0.345487,0.029611,0.370207,0.000000,1.745264,1.745264,1.742715,0.374500,0.035200,1.754525,1.768463,0.185726,0.328132,0.155421,0.000000,0.000000,0.000000,0.009237,0.012672,0.070004
3.520000,0.348874,0.031739,0.374409,0.000000,1.755287,1.755287,1.752724,0.377869,0.037576,1.764577,1.778825,0.186734,0.318923,0.162264,0.000000,0.000000,0.000000,0.009711,0.012832,0.070534
3.540000,0.352217,0.033935,0.378489,0.000000,1.765309,1.765309,1.762733,0.381215,0.040042,1.774633,1.789188,0.187743,0.310533,0.169921,0.000000,0.000000,0.000000,0.010210,0.012989,0.071146
3.560000,0.355516,0.036197,0.383150,0.000000,1.775333,1.775333,1.772743,0.384718,0.042740,1.784696,1.799574,0.188753,0.310088,0.175787,0.000000,0.000000,0.000000,0.010741,0.013146,0.071798
3.580000,0.358769,0.038524,0.387798,0.000000,1.785358,1.785358,1.782752,0.388201,0.045548,1.794765,1.809962,0.189763,0.313660,0.189397,0.000000,0.000000,0.000000,0.011304,0.013304,0.072562
3.600000,0.361975,0.040917,0.392700,0.000000,1.795384,1.795384,1.792763,0.391598,0.048416,1.804837,1.820345,0.190772,0.326395,0.196364,0.000000,0.000000,0.000000,0.011904,0.013462,0.073334
3.620000,0.365132,0.043372,0.396752,0.000000,1.805407,1.805407,1.802772,0.394867,0.051303,1.814912,1.830718,0.191782,0.323193,0.203465,0.000000,0.000000,0.000000,0.012527,0.013619,0.074163
3.640000,0.368239,0.045891,0.400690,0.000000,1.815429,1.815429,1.812781,0.397969,0.054164,1.824989,1.841075,0.192791,0.319448,0.206506,0.000000,0.000000,0.000000,0.013172,0.013774,0.075003
3.660000,0.371296,0.048471,0.405066,0.000000,1.825453,1.825453,1.822790,0.401090,0.057169,1.835073,1.851440,0.193801,0.323049,0.200160,0.000000,0.000000,0.000000,0.013847,0.013927,0.075722
