time,odom_x,odom_y,kf_x,kf_y,kf_cov_x,kf_cov_y,kf_cov_yaw,ekf_x,ekf_y,ekf_cov_x,ekf_cov_y,ekf_cov_yaw,pf_x,pf_y,pf_cov_x,pf_cov_y,pf_cov_yaw,kf_rmse,ekf_rmse,pf_rmse
0.520000,0.000000,-0.000000,0.000000,0.000000,0.251473,0.251473,0.251198,-0.000000,0.000000,0.260518,0.261013,0.035208,-0.014211,-0.013029,0.000000,0.000000,0.000000,0.000000,0.000000,0.014332
0.540000,0.000000,-0.000000,0.000000,0.000000,0.261502,0.261502,0.261210,-0.000000,0.000000,0.270549,0.271075,0.036220,-0.013195,-0.016022,0.000000,0.000000,0.000000,0.000000,0.000000,0.014632
0.560000,0.000000,-0.000000,0.000000,0.000000,0.271536,0.271536,0.271223,-0.000000,0.000000,0.280582,0.281141,0.037233,-0.015767,-0.016985,0.000000,0.000000,0.000000,0.000000,0.000000,0.015035
0.580000,0.000000,-0.000000,0.000000,0.000000,0.281564,0.281564,0.281235,-0.000000,0.000000,0.290612,0.291201,0.038245,-0.017184,-0.025285,0.000000,0.000000,0.000000,0.000000,0.000000,0.015854
0.600000,0.000000,-0.000000,0.000000,0.000000,0.291595,0.291595,0.291247,-0.000000,0.000000,0.300644,0.301264,0.039258,-0.022676,-0.024865,0.000000,0.000000,0.000000,0.000000,0.000000,0.016785
0.620000,0.000000,-0.000000,0.000000,0.000000,0.301631,0.301631,0.301261,-0.000000,0.000000,0.310679,0.311334,0.040272,-0.018622,-0.028060,0.000000,0.000000,0.000000,0.000000,0.000000,0.017611
0.640000,0.000000,-0.000000,0.000000,0.000000,0.311663,0.311663,0.311274,-0.000000,0.000000,0.320712,0.321400,0.041285,-0.012483,-0.021069,0.000000,0.000000,0.000000,0.000000,0.000000,0.017874
0.660000,0.000000,-0.000000,0.000000,0.000000,0.321696,0.321696,0.321288,-0.000000,0.000000,0.330744,0.331465,0.042298,-0.020278,-0.023228,0.000000,0.000000,0.000000,0.000000,0.000000,0.018418
0.680000,0.000000,-0.000000,0.000000,0.000000,0.331730,0.331730,0.331301,-0.000000,0.000000,0.340779,0.341534,0.043311,-0.018808,-0.015778,0.000000,0.000000,0.000000,0.000000,0.000000,0.018633
0.700000,0.000000,-0.000000,0.000000,0.000000,0.341764,0.341764,0.341315,-0.000000,0.000000,0.350813,0.351602,0.044325,-0.023348,-0.012853,0.000000,0.000000,0.000000,0.000000,0.000000,0.018918
0.720000,0.000000,-0.000000,0.000000,0.000000,0.351799,0.351799,0.351329,-0.000000,0.000000,0.360848,0.361672,0.045339,-0.023753,-0.003891,0.000000,0.000000,0.000000,0.000000,0.000000,0.019084
0.740000,0.000000,-0.000000,0.000000,0.000000,0.361831,0.361831,0.361342,-0.000000,0.000000,0.370881,0.371738,0.046352,-0.020805,-0.000516,0.000000,0.000000,0.000000,0.000000,0.000000,0.019134
0.760000,0.000000,-0.000000,0.000000,0.000000,0.371865,0.371865,0.371355,-0.000000,0.000000,0.380914,0.381804,0.047365,-0.018718,-0.000915,0.000000,0.000000,0.000000,0.000000,0.000000,0.019124
0.780000,0.000000,-0.000000,0.000000,0.000000,0.381898,0.381898,0.381368,-0.000000,0.000000,0.390949,0.391874,0.048379,-0.015743,0.002076,0.000000,0.000000,0.000000,0.000000,0.000000,0.019046
0.800000,0.000000,-0.000000,0.000000,0.000000,0.391934,0.391934,0.391383,-0.000000,0.000000,0.400984,0.401945,0.049393,-0.008312,0.001408,0.000000,0.000000,0.000000,0.000000,0.000000,0.018848
0.820000,0.000000,-0.000000,0.000000,0.000000,0.401964,0.401964,0.401395,-0.000000,0.000000,0.411014,0.412003,0.050405,-0.004152,-0.008236,0.000000,0.000000,0.000000,0.000000,0.000000,0.018668
0.840000,0.000000,-0.000000,0.000000,0.000000,0.411997,0.411997,0.411408,-0.000000,0.000000,0.421045,0.422066,0.051418,-0.001553,-0.010428,0.000000,0.000000,0.000000,0.000000,0.000000,0.018512
0.860000,0.000000,-0.000000,0.000000,0.000000,0.422029,0.422029,0.421421,-0.000000,0.000000,0.431078,0.432132,0.052431,-0.008089,0.002592,0.000000,0.000000,0.000000,0.000000,0.000000,0.018338
0.880000,0.000000,-0.000000,0.000000,0.000000,0.432060,0.432060,0.431433,0.000000,0.000000,0.441108,0.442194,0.053443,-0.009429,-0.004961,0.000000,0.000000,0.000000,0.000000,0.000000,0.018196
0.900000,0.000000,-0.000000,0.000000,0.000000,0.442094,0.442094,0.441447,0.000000,0.000000,0.451144,0.452263,0.054457,-0.010178,-0.004566,0.000000,0.000000,0.000000,0.000000,0.000000,0.018066
0.920000,0.000000,-0.000000,0.000000,0.000000,0.452124,0.452124,0.451459,0.000000,0.000000,0.461172,0.462321,0.055469,-0.009874,-0.002080,0.000000,0.000000,0.000000,0.000000,0.000000,0.017928
0.940000,0.000000,-0.000000,0.000000,0.000000,0.462158,0.462158,0.461472,0.000000,0.000000,0.471207,0.472390,0.056483,-0.010155,-0.000856,0.000000,0.000000,0.000000,0.000000,0.000000,0.017795
0.960000,0.000000,-0.000000,0.000000,0.000000,0.472192,0.472192,0.471486,0.000000,0.000000,0.481241,0.482457,0.057496,-0.007444,-0.000807,0.000000,0.000000,0.000000,0.000000,0.000000,0.017639
0.980000,0.000000,-0.000000,0.000000,0.000000,0.482225,0.482225,0.481499,0.000000,0.000000,0.491275,0.492527,0.058510,-0.008520,-0.005324,0.000000,0.000000,0.000000,0.000000,0.000000,0.017514
1.000000,0.000000,-0.000000,0.000000,0.000000,0.492259,0.492259,0.491513,0.000000,0.000000,0.501310,0.502596,0.059524,-0.003389,-0.001142,0.000000,0.000000,0.000000,0.000000,0.000000,0.017342
1.020000,0.000000,-0.000000,0.000000,0.000000,0.502291,0.502291,0.501526,0.000000,0.000000,0.511340,0.512657,0.060536,0.002688,-0.005374,0.000000,0.000000,0.000000,0.000000,0.000000,0.017189
1.040000,0.000000,-0.000000,0.000000,0.000000,0.512324,0.512324,0.511539,0.000000,0.000000,0.521374,0.522723,0.061549,0.002259,-0.014289,0.000000,0.000000,0.000000,0.000000,0.000000,0.017140
1.060000,0.000000,-0.000000,0.000000,0.000000,0.522359,0.522359,0.521553,0.000000,0.000000,0.531408,0.532792,0.062563,0.001221,-0.013385,0.000000,0.000000,0.000000,0.000000,0.000000,0.017076
1.080000,0.000000,-0.000000,0.000000,0.000000,0.532391,0.532391,0.531566,0.000000,0.000000,0.541441,0.542858,0.063576,-0.004457,-0.005937,0.000000,0.000000,0.000000,0.000000,0.000000,0.016945
1.100000,0.000000,-0.000000,0.000000,0.000000,0.542430,0.542430,0.541581,0.000000,0.000000,0.551480,0.552935,0.064592,-0.004065,-0.007733,0.000000,0.000000,0.000000,0.000000,0.000000,0.016829
1.120000,0.000000,-0.000000,0.000000,0.000000,0.552464,0.552464,0.551595,0.000000,0.000000,0.561516,0.563007,0.065606,-0.000788,-0.000733,0.000000,0.000000,0.000000,0.000000,0.000000,0.016676
1.140000,0.000000,-0.000000,0.000000,0.000000,0.562496,0.562496,0.561608,0.000000,0.000000,0.571546,0.573067,0.066618,-0.000426,0.005239,0.000000,0.000000,0.000000,0.000000,0.000000,0.016542
1.160000,0.000000,-0.000000,0.000000,0.000000,0.572531,0.572531,0.571622,0.000000,0.000000,0.581581,0.583138,0.067632,0.002255,-0.003906,0.000000,0.000000,0.000000,0.000000,0.000000,0.016407
1.180000,0.000000,-0.000000,0.000000,0.000000,0.582560,0.582560,0.581634,0.000000,0.000000,0.591610,0.593197,0.068644,0.002726,-0.008319,0.000000,0.000000,0.000000,0.000000,0.000000,0.016305
1.200000,0.000000,-0.000000,0.000000,0.000000,0.592594,0.592594,0.591647,0.000000,0.000000,0.601645,0.603266,0.069658,-0.016161,-0.005816,0.000000,0.000000,0.000000,0.000000,0.000000,0.016320
1.220000,0.000000,-0.000000,0.000000,0.000000,0.602631,0.602631,0.601662,0.000000,0.000000,0.611682,0.613340,0.070672,-0.021108,-0.002798,0.000000,0.000000,0.000000,0.000000,0.000000,0.016416
1.240000,0.000000,-0.000000,0.000000,0.000000,0.612663,0.612663,0.611675,0.000000,0.000000,0.621713,0.623402,0.071685,-0.023165,-0.002414,0.000000,0.000000,0.000000,0.000000,0.000000,0.016551
1.260000,0.000000,-0.000000,0.000000,0.000000,0.622698,0.622698,0.621689,0.000000,0.000000,0.631748,0.633471,0.072699,-0.013058,-0.016225,0.000000,0.000000,0.000000,0.000000,0.000000,0.016629
1.280000,0.000000,-0.000000,0.000000,0.000000,0.632734,0.632734,0.631703,0.000000,0.000000,0.641784,0.643544,0.073713,-0.010066,-0.023128,0.000000,0.000000,0.000000,0.000000,0.000000,0.016800
1.300000,0.000000,-0.000000,0.000000,0.000000,0.642774,0.642774,0.641719,0.000000,0.000000,0.651825,0.653625,0.074729,-0.016145,-0.016053,0.000000,0.000000,0.000000,0.000000,0.000000,0.016909
1.320000,0.000000,-0.000000,0.000000,0.000000,0.652807,0.652807,0.651732,0.000000,0.000000,0.661858,0.663692,0.075743,-0.023270,-0.023260,0.000000,0.000000,0.000000,0.000000,0.000000,0.017268
1.340000,0.000000,-0.000000,0.000000,0.000000,0.662846,0.662846,0.661748,0.000000,0.000000,0.671898,0.673771,0.076759,-0.022642,-0.020262,0.000000,0.000000,0.000000,0.000000,0.000000,0.017540
1.360000,0.000000,-0.000000,0.000000,0.000000,0.672882,0.672882,0.671762,0.000000,0.000000,0.681934,0.683842,0.077773,-0.023802,-0.005023,0.000000,0.000000,0.000000,0.000000,0.000000,0.017660
1.380000,0.000000,-0.000000,0.000000,0.000000,0.682915,0.682915,0.681776,0.000000,0.000000,0.691967,0.693908,0.078786,-0.023939,-0.004808,0.000000,0.000000,0.000000,0.000000,0.000000,0.017778
1.400000,0.000000,-0.000000,0.000000,0.000000,0.692953,0.692953,0.691791,0.000000,0.000000,0.702005,0.703985,0.079801,-0.017402,-0.006755,0.000000,0.000000,0.000000,0.000000,0.000000,0.017792
1.420000,0.000000,-0.000000,0.000000,0.000000,0.702989,0.702989,0.701805,0.000000,0.000000,0.712043,0.714060,0.080816,-0.019044,-0.002351,0.000000,0.000000,0.000000,0.000000,0.000000,0.017812
1.440000,0.000000,-0.000000,0.000000,0.000000,0.713028,0.713028,0.711821,0.000000,0.000000,0.722080,0.724135,0.081831,-0.019345,-0.004351,0.000000,0.000000,0.000000,0.000000,0.000000,0.017842
1.460000,0.000000,-0.000000,0.000000,0.000000,0.723063,0.723063,0.721835,0.000000,0.000000,0.732115,0.734205,0.082845,-0.023225,0.001998,0.000000,0.000000,0.000000,0.000000,0.000000,0.017930
1.480000,0.000000,-0.000000,0.000000,0.000000,0.733102,0.733102,0.731850,0.000000,0.000000,0.742154,0.744283,0.083861,-0.031172,-0.003537,0.000000,0.000000,0.000000,0.000000,0.000000,0.018181
1.500000,0.000000,-0.000000,0.000000,0.000000,0.743143,0.743143,0.741867,0.000000,0.000000,0.752195,0.754365,0.084877,-0.029818,-0.006746,0.000000,0.000000,0.000000,0.000000,0.000000,0.018404
1.520000,0.000000,-0.000000,0.000000,0.000000,0.753179,0.753179,0.751881,0.000000,0.000000,0.762230,0.764435,0.085891,-0.033553,0.002241,0.000000,0.000000,0.000000,0.000000,0.000000,0.018689
1.540000,0.000000,-0.000000,0.000000,0.000000,0.763219,0.763219,0.761897,0.000000,0.000000,0.772272,0.774519,0.086908,-0.031767,-0.000342,0.000000,0.000000,0.000000,0.000000,0.000000,0.018920
